,countyFIPS,County Name,State,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20
1847,36039,Greene County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.090909091,0.166666667,0.166666667,0.0,0.2,0.666666667,0.181818182,0.1875,0.2,0.14285714300000002,0.0,0.0,0.0,0.034482759,0.083333333,0.222222222,0.075,0.5,0.010752688,0.84,0.4375,0.0625,0.107142857,0.208333333,0.375,0.0625,0.066666667,0.0,0.064516129,0.004716980999999999,0.472222222,0.12,0.05,0.041666667000000004,0.033898305,0.36170212799999996,0.222222222,0.09375,0.264705882,0.083333333,0.14285714300000002,0.4,0.294117647,0.022222222000000003,0.113636364,0.14285714300000002,0.0,0.0,0.0,0.015625,0.040816327,0.046511628,0.03030303,0.038461537999999997,0.005291005,0.022727273,0.0,0.0,0.036363636,0.085714286,0.208333333,0.0,0.056074766,0.054347825999999995,0.009090909,0.01,0.0,0.008403361,0.013071895,0.0,0.0,0.005524861999999999,0.034188034,0.0,0.009615385,0.005813953,0.011363636000000002,0.0,0.0,0.0078125,0.009090909,0.0,0.005102041,0.0,0.0,0.037037037,0.014925373,0.008403361,0.0,0.0,0.0,0.007936508,0.0,0.018072289,0.0,0.0,0.0,0.0,0.0,0.028301887,0.0,0.0,0.0,0.0,0.0,0.0,0.006993007,0.018181818,0.017857143,0.0,0.007874016,0.030075188,0.0,0.0,0.0,0.019607843,0.0,0.0,0.0,0.004716980999999999,0.045454545,0.016949153,0.041666667000000004,0.01,0.012820513,0.01369863,0.009389671,0.010582011,0.0,0.0,0.0,0.0,0.0,0.006711409000000001,0.010638298000000001,0.0,0.016393443,0.006622517,0.007352941,0.011235955,0.004807692,0.0,0.007518797,0.022222222000000003,0.0,0.008510638000000001,0.0,0.003412969,0.02189781,0.010309278,0.0,0.0,0.0,0.005494505,0.0,0.0
1848,36041,Hamilton County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.052631579000000005
1849,36043,Herkimer County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.2,0.0,0.333333333,0.0,0.0,0.166666667,0.222222222,0.25,0.0,0.125,-1.0,0.0,0.0,0.10526315800000001,0.0,0.086956522,0.17391304300000002,0.15789473699999998,0.10526315800000001,0.045454545,0.130434783,0.333333333,0.090909091,0.0,0.038461537999999997,0.111111111,0.043478261,0.1,0.166666667,0.05,0.086956522,0.0,0.029411765,0.12,0.037037037,0.033898305,0.0,0.038461537999999997,0.071428571,0.0,0.0,0.0,0.133333333,0.034482759,0.024390244,0.034482759,0.060606060999999996,0.015384615,0.109090909,0.046511628,0.017857143,0.035087718999999996,0.047619048,0.0,0.055555556,0.040816327,0.02,0.025477707000000002,0.0,0.015384615,0.0,0.016666667,0.0,0.009433961999999999,0.034965035,0.004219409,0.04444444400000001,0.0,0.004524887,0.006493506,0.003012048,0.0,0.007633588,0.005376344,0.003831418,0.0050251259999999996,0.0,0.0038240920000000003,0.019607843,0.00265252,0.003246753,0.004081633,0.0,0.0,0.007142857,0.0036363640000000004,0.0,0.0,0.0,0.0,0.0,0.008982036,0.0074074069999999995,0.00862069,0.006849315,0.0,0.034246575,0.00621118,0.01986755,0.01010101,0.021164021,0.006451613,0.0,0.014925373,0.020833333,0.057142857000000005,0.0,0.002624672,0.028571429,0.010989011000000002,0.0,0.004,0.009389671,0.014814815,0.019047619,0.0030581040000000003,0.00621118,0.014925373,0.019011407,0.009852217,0.0,0.02173913,0.0,0.006872852,0.012096774,0.006622517,0.035335688999999997,0.004132231,0.025751073,0.027586207,0.011235955,0.0,0.015,0.0,0.003164557,0.003597122,0.012195122,0.060377358,0.009345794000000001,0.018348623999999997,0.006410256,0.007936508,0.0035842290000000004,0.0,0.012096774,0.0,0.004405286,0.0,0.009302326,0.006535948000000001,0.005524861999999999,0.0,0.0,0.0,0.013227513,0.0,0.0,0.0,0.003289474,0.005602241,0.007604563000000001,0.0
1850,36045,Jefferson County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.043478261,0.0,0.057692308,0.01,0.21052631600000002,0.071428571,0.0,0.053571429000000004,0.078947368,0.026666667,0.06122449,0.111111111,0.24,0.011904762,0.038461537999999997,0.023255814,0.021276596000000002,0.083333333,0.0,1.0,0.0,0.032258065,0.125,0.0,0.17391304300000002,0.0,0.0,0.0,0.054054054000000004,0.031746032,0.037037037,0.019230768999999998,0.0,0.0,0.0,0.027027027000000002,0.0,0.020833333,0.0,0.076923077,0.0,0.0,0.012195122,0.042553191,0.015625,0.015873016,0.0,0.0,0.0,0.002207506,0.008438819,0.0,0.0,0.0,0.0,0.0,0.0,0.003021148,0.0,0.0,0.0,0.0,0.0,0.0,0.008810573,0.0,0.0,0.0,0.0,0.0,0.0,0.003174603,0.0,0.005347594000000001,0.011764706000000002,0.003891051,0.0,0.0,0.005780347,0.0074074069999999995,0.0,0.0,0.0,0.002724796,0.0,0.0,0.008474576,0.004545455,0.0,0.0,0.0,0.002087683,0.0,0.0,0.0,0.014705882,0.0,0.008333333,0.009389671,0.009259259,0.0,0.008403361,0.0,0.0,0.0,0.005847953,0.0,0.0,0.004040404,0.012987013,0.003984064,0.0,0.012121212,0.002597403,0.003115265,0.005208333,0.001579779,0.018461538,0.0024271839999999998,0.022508039,0.005328596999999999,0.009118540999999999,0.005050505,0.008695652,0.0,0.0,0.0,0.007751938000000001,0.003484321,0.022727273,0.0,0.01618123,0.002336449,0.0,0.0,0.0,0.030769231,0.0,0.0,0.0,0.0,0.00330033,0.0,0.0,0.0,0.0,0.0,0.0,0.0034602079999999998,0.0,0.0074074069999999995,0.0,0.007194245,0.0,0.006622517,0.005208333
1851,36047,Kings County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,0,0.14285714300000002,0.0,0.222222222,0.0,0.032258065,0.20689655199999998,0.166666667,0.169491525,0.0,0.10101010099999999,0.114457831,0.052631579000000005,0.128205128,0.437735849,0.44430135200000004,0.234397678,0.497681607,0.247675963,0.447960619,0.5040705560000001,0.641935484,0.453018373,0.290594499,0.770391061,0.46588813799999995,0.412463861,0.49179512700000005,0.5458108770000001,0.404458599,0.745207174,0.906532663,0.523596622,0.509576837,0.451476793,0.46900584799999995,0.508921645,0.45756841,0.572284644,0.605224248,0.45401459899999996,0.17675876899999998,0.7150913000000001,0.463698835,0.392572944,0.442677824,0.39182561299999996,0.23826087,0.234877963,0.223199092,0.173558648,0.321810495,0.274626866,0.308122206,0.179251701,0.14794732800000002,0.164553753,0.16195569099999998,0.137163451,0.19873817,0.221611002,0.102259215,0.110091743,0.074753974,0.125709297,0.094375395,0.12574687699999998,0.126017699,0.085455764,0.056121343,0.055018831,0.07455147200000001,0.083894355,0.09367146400000001,0.10058977699999999,0.045245584000000005,0.050385604,0.028681743,0.09233060300000001,0.041040556,0.038602671,0.054709419,0.035481396,0.033670034,0.020021942,0.034437582,0.031084312000000003,0.039207478999999996,0.030008673,0.0204,0.025250501,0.020685278999999997,0.023762892999999997,0.019530416000000002,0.023394605,0.022746071,0.023458811,0.0121384,0.017958557,0.013956171000000002,0.012528138999999999,0.020639148,0.015765766,0.014687578,0.011449481000000001,0.011142061000000002,0.01058008,0.012547528999999998,0.012875101000000002,0.015711902,0.012888813,0.014557338000000001,0.008418837,0.012751678,0.010254908,0.012811471999999999,0.016177017,0.010382185,0.009541001,0.009943796,0.013065094,0.013589128999999998,0.016060526000000002,0.009762134,0.008080282,0.010124385,0.0,0.020466174,0.013124751,0.011981821,0.017046414,0.011885755,0.011708986000000001,0.013188423000000001,0.010489838000000001,0.011666488000000001,0.01884984,0.013719512,0.006927264,0.00977756,0.01070737,0.009450803,0.009388447,0.015431165,0.008791832,0.010197678,0.006466251,0.009170306,0.011105003,0.008437235999999999,0.014648568999999998,0.012009839,0.008521971,0.009093143,0.008399597,0.011448197,0.011846538,0.011320755,0.01047041,0.00868122,0.006353715,0.008504252,0.011443433000000001,0.008425204,0.014961289,0.011422203999999998,0.00783959,0.009742748,0.009024253000000001,0.007853146,0.006879881,0.007114711,0.009455661,0.006520533,0.009144432,0.008247644,0.0075255619999999995,0.008202698000000001
1852,36049,Lewis County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.272727273,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.5,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.010526316,0.0,0.0,0.0,0.0,0.004237288,0.0,0.016129031999999998,0.024390244,0.037037037,0.029411765,0.0,0.0,0.016129031999999998,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311999999999,0.0,0.0,0.016393443,0.013157895,0.0,0.03125,0.0,0.010989011000000002,0.017857143,0.0,0.049180327999999995,0.076923077,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.015384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.058823529000000006,0.0,0.111111111,0.0,0.035714286,0.0,0.0,0.06557377,0.020833333,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0
1853,36051,Livingston County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.076923077,0.0,0.333333333,1.0,0.0,0.0,0.0,0.0,0.117647059,0.5,0.2,0.041666667000000004,0.058823529000000006,0.0,0.111111111,0.074074074,0.071428571,0.166666667,0.043478261,0.117647059,0.038461537999999997,0.428571429,0.166666667,0.0,0.0,0.125,0.0,0.055555556,0.1,0.1,0.28571428600000004,0.0,0.0,0.0,0.037037037,0.010169491999999999,0.229508197,0.133333333,0.083333333,0.083333333,0.058823529000000006,0.046511628,0.090909091,0.057692308,0.269230769,0.038461537999999997,0.019230768999999998,0.03,0.107142857,0.10204081599999999,0.017241378999999998,0.02173913,0.0,0.0,0.008849558,0.039473684,0.0,0.012987013,0.06,0.0,0.010526316,0.0,0.04,0.0,0.0,0.0,0.013513513999999999,0.043478261,0.0,0.0,0.0,0.0,0.007352941,0.0,0.0,0.005813953,0.0,0.005988024000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074074069999999995,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462687,0.007692308,0.0,0.003937008,0.0,0.0,0.021978022000000003,0.0,0.0067567569999999995,0.003663004,0.0,0.0,0.007874016,0.007518797,0.008849558,0.00621118,0.0,0.047619048,0.024539877,0.004926108,0.016806723,0.0,0.027777778,0.0,0.010582011,0.008130080999999999,0.009852217,0.009009009,0.006944444,0.005714286,0.003802281,0.0,0.0,0.004166667,0.0,0.0,0.0,0.004975124,0.002666667,0.004065041,0.007692308,0.007092199,0.0,0.017751479,0.004504505,0.00623053,0.005813953,0.011494253000000001,0.0,0.0,0.0,0.0,0.0,0.00896861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003921569000000001,0.005405405,0.0,0.005128205,0.0,0.0,0.0
1854,36053,Madison County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.071428571,0.3,0.066666667,0.071428571,0.086956522,0.28571428600000004,0.058823529000000006,0.5,0.0,0.127272727,0.149253731,0.12857142900000001,0.5,0.14285714300000002,0.384615385,0.046875,0.139534884,0.166666667,0.018518519,-1.0,0.0,0.28571428600000004,0.0,0.75,0.14285714300000002,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.681818182,0.125,0.038461537999999997,0.042553191,0.0,0.098039216,0.148148148,0.384615385,0.014184397,-1.0,0.03125,0.039215686,0.15789473699999998,0.06,0.027027027000000002,0.043478261,0.0,0.0,0.032786885,0.066666667,0.018867925,0.035714286,0.0,0.0,0.009950249,0.31683168300000003,0.014814815,0.015,0.038095238,0.0,0.011173184,0.0,0.104477612,0.0,0.0,0.003164557,0.036231884,0.0,0.004504505,0.008264463,0.0,0.011904762,0.016260163,0.013513513999999999,0.0,0.009569378,0.0,0.010869565,0.0,0.0,0.012820513,0.005235602,0.009615385,0.010752688,0.011857708,0.004132231,0.00729927,0.015873016,0.009803922,0.0,0.0,0.007194245,0.008733624,0.0,0.007692308,0.008130080999999999,0.017167382,0.0,0.013513513999999999,0.005494505,0.027027027000000002,0.0,0.003921569000000001,0.009771987,0.0,0.006944444,0.018867925,0.024793388,0.0,0.0046728970000000005,0.003921569000000001,0.0,0.004854369,0.0078125,0.042857143,0.005376344,0.0050761420000000005,0.01048951,0.0061349690000000005,0.0,0.013157895,0.0,0.0,0.0,0.003289474,0.012345678999999998,0.012,0.010695187,0.007042254,0.0125,0.003546099,0.01980198,0.004201681,0.00802139,0.024590163999999998,0.0,0.0,0.0,0.003095975,0.008,0.008823529,0.007462687,0.013422818999999999,0.0,0.0,0.0078125,0.004385965,0.0,0.014799153999999998,0.009009009,0.0,0.0,0.008474576,0.001831502,0.0023937760000000002,0.017119838999999998
1855,36055,Monroe County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1,0.0,0.5,0.0,0.275862069,0.0,0.026143791,0.067357513,0.033783784,0.040650407,0.0,0.15525114199999998,0.11627907,0.08627451,0.090517241,0.08300395299999999,0.113475177,0.209302326,0.060052219000000004,0.162921348,0.128608924,0.211309524,0.134146341,0.17328519899999997,0.16,0.085245902,0.052380952,0.14397905800000002,0.123684211,0.15492957699999998,0.113636364,0.19745222899999998,0.082236842,0.076487252,0.131274131,0.162162162,0.165384615,0.163366337,0.127659574,0.096069869,0.039119804,0.084,0.08510638300000001,0.041446208,0.252199413,0.13247863199999999,0.027624309,0.075471698,0.070362473,0.063903282,0.07115384599999999,0.098073555,0.035010941000000004,0.040221914,0.033254157,0.029411765,0.031669866,0.042190305,0.034843206,0.053240740999999994,0.036386449,0.028109627999999998,0.049250535,0.045045045,0.05045550099999999,0.066976127,0.049848943,0.034509202,0.035907526,0.048056155999999996,0.031538088,0.059265442,0.07092198599999999,0.020821284,0.022570532999999997,0.022359291,0.017769608,0.029281277999999997,0.027231467000000002,0.017326733,0.016549649,0.009401709,0.006282986,0.02067274,0.013535685,0.007684098,0.015475085,0.007983339,0.004006163,0.013400335,0.004477612,0.011875,0.009825328000000001,0.006049606999999999,0.011806375,0.003912363,0.008245876999999999,0.009389671,0.012173913,0.010848126000000001,0.012275732,0.006440281,0.00605013,0.01487779,0.012419503,0.015952598000000002,0.017333333,0.016611296,0.006566604,0.006924198,0.01510989,0.013996317,0.020345488999999998,0.010903753,0.013074205,0.017563739,0.008464329,0.011947431000000001,0.0,0.027988804,0.017293233,0.012378095,0.011782032,0.007055215,0.016468115,0.010397554,0.011349306000000002,0.011760862,0.017026107,0.007553504,0.006467508,0.010822511000000002,0.016187778,0.005241379,0.009796534,0.012255841000000002,0.007620366999999999,0.009483321999999999,0.003293085,0.008236102,0.005548216999999999,0.011107371000000001,0.011944756,0.01090604,0.009532062,0.009690528,0.005514199,0.007917889000000001,0.012653373999999998,0.006962865,0.013173188999999998,0.005217845,0.006017125999999999,0.005683775,0.009872111,0.010376448,0.005834954,0.007633588,0.0049382720000000005,0.008564088000000001,0.009975062,0.003297428,0.004658811,0.006403415,0.00533049,0.004682997,0.006,0.006015038,0.006552262,0.003970678
1856,36057,Montgomery County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.25,0.0,0.0,0.071428571,0.0,0.0,0.0,0.166666667,0.0,0.0,0.2,0.14285714300000002,0.0,0.0,0.5,0.0,0.25,0.0,0.125,0.181818182,0.214285714,0.25,0.0,0.333333333,0.0,0.7692307690000001,0.125,0.0,0.0,0.0,-1.0,0.0,0.0,0.25,0.25,0.25,0.0,0.666666667,0.14285714300000002,0.166666667,0.0,0.2,0.111111111,0.0,0.111111111,0.14285714300000002,0.068965517,0.037037037,0.0,0.10526315800000001,0.0,0.10869565199999999,0.058823529000000006,0.0,0.027777778,0.060606060999999996,0.033333333,0.0,0.0,0.005649718000000001,0.02173913,0.032258065,0.057692308,0.0,0.0,0.0,0.0,0.015384615,0.0,0.0,0.012578616,0.0,0.021276596000000002,0.005865103000000001,0.0,0.009009009,0.052631579000000005,0.010752688,0.0,0.009389671,0.003215434,0.0063694269999999996,0.0,0.008849558,0.008130080999999999,0.0,0.0,0.0,0.0030581040000000003,0.009174311999999999,0.0,0.00729927,0.0,0.0,0.0,0.004464286,0.006410256,0.0,0.0,0.012345678999999998,0.015873016,0.00625,0.0061349690000000005,0.00952381,0.009615385,0.011494253000000001,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.00591716,0.013157895,0.0,0.01980198,0.014851485,0.008733624,0.015267176,0.004347826,0.08510638300000001,0.0,0.0,0.0,0.016,0.0,0.0,0.006410256,0.0,0.005263158,0.0053191490000000004,0.005347594000000001,0.006666666999999999,0.0,0.039215686,0.0,0.0,0.009478673,0.003412969,0.00990099,0.015306122,0.0,0.007042254,0.02359882,0.004950495,0.007968127,0.032258065,0.006097561,0.0,0.0,0.011428571,0.007692308,0.011811024,0.023076923,0.005208333,0.0,0.006896551999999999,0.0027624309999999997,0.015075377,0.0,0.0061349690000000005,0.02173913,0.0,0.007246376999999999,0.003802281,0.009174311999999999
1857,36059,Nassau County,NY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1.0,0.0,0.6,0.090909091,0.933333333,0.0,0.155172414,0.151162791,0.1,0.341463415,0.174311927,0.098214286,0.100917431,0.082278481,0.182432432,0.223915592,0.243902439,0.503401361,0.545820745,0.4765625,0.239769452,0.44546742200000006,0.40667761399999997,0.417655434,0.49617486299999997,0.397611676,0.650406504,0.529350105,0.387908374,0.533407572,0.602277904,0.445196784,0.5808297570000001,0.237855946,0.538632574,0.526977822,0.5429362879999999,0.464672735,0.46766409299999995,0.35260622,0.282725832,0.52061123,0.44300083799999995,0.38874809899999996,0.24115876600000002,0.37932604700000006,0.47942238299999995,0.236888627,0.24040404,0.204162182,0.151715976,0.309838032,0.386958846,0.22881921300000002,0.087684336,0.173267327,0.165559772,0.128775168,0.163172288,0.15034562199999998,0.10153677300000001,0.10594900800000001,0.074492099,0.118536585,0.091631799,0.095575221,0.107630979,0.077021823,0.040859308999999996,0.058108621,0.066017774,0.048829700999999996,0.083663366,0.058890795,0.054434250999999996,0.030688295,0.023457584,0.038424282000000004,0.028892072999999997,0.03155924,0.038395019,0.030850595,0.028033473,0.012864493999999999,0.022268907999999997,0.018259023,0.019698444,0.022949973999999998,0.021552843,0.020979021,0.014106583,0.013328182,0.015181637,0.013595533,0.012645673,0.013611903,0.00783848,0.007188334,0.009382819,0.010328998,0.01435999,0.008123889,0.00785169,0.011709602,0.005935892,0.00513638,0.008088548000000001,0.0112,0.00877193,0.01007706,0.0077830780000000006,0.0072979709999999995,0.015774502,0.007194245,0.007802093,0.0075207469999999995,0.0074755609999999995,0.0,0.013781386000000001,0.01249452,0.007857295,0.006518283000000001,0.011312812,0.005410723,0.009229958,0.0,0.011324691000000001,0.01189227,0.006772446,0.009261403,0.012057465,0.016065192,0.00652283,0.007903718,0.010436635,0.012974052,0.007022824,0.011854361,0.012778751999999999,0.007836308,0.008796136999999999,0.007703081,0.014658849,0.010775861999999999,0.013545627,0.009098786999999999,0.007154074,0.011288438999999999,0.006332676999999999,0.014385445,0.013392857,0.024750326,0.0,0.0086727,0.01036063,0.007049808,0.009032744,0.007062516,0.006637588000000001,0.006589146999999999,0.006685941,0.005079934,0.007043356,0.008743357,0.008587571,0.005829595999999999,0.005851673000000001,0.010458839000000001,0.006815021,0.0071694869999999996,0.008461236,0.009119927,0.007008086,0.011451065,0.008738481,0.004789077,0.007817109000000001
